step,time_fs,atom_idx,atom_type,atom_energy,total_energy
24,24.0,2,C,-0.04353596270084381,-73.05809020996094
24,24.0,3,C,-1.2492659091949463,-73.05809020996094
24,24.0,4,H,-1.2073837518692017,-73.05809020996094
24,24.0,5,H,3.96695613861084,-73.05809020996094
24,24.0,6,H,-1.9614343643188477,-73.05809020996094
24,24.0,7,H,1.6773228645324707,-73.05809020996094
24,24.0,8,H,3.2270660400390625,-73.05809020996094
24,24.0,9,H,-0.1353939026594162,-73.05809020996094
24,24.0,10,H,0.34452128410339355,-73.05809020996094
24,24.0,11,H,0.03184758126735687,-73.05809020996094
25,25.0,0,C,3.4861388206481934,-70.81111145019531
25,25.0,1,C,0.46705740690231323,-70.81111145019531
25,25.0,2,C,0.05127841234207153,-70.81111145019531
25,25.0,3,C,-1.0887329578399658,-70.81111145019531
25,25.0,4,H,-1.158909559249878,-70.81111145019531
25,25.0,5,H,3.8931026458740234,-70.81111145019531
25,25.0,6,H,-1.8081600666046143,-70.81111145019531
25,25.0,7,H,1.5680198669433594,-70.81111145019531
25,25.0,8,H,3.0170445442199707,-70.81111145019531
25,25.0,9,H,-0.18293322622776031,-70.81111145019531
25,25.0,10,H,0.23946772515773773,-70.81111145019531
25,25.0,11,H,-0.09848509728908539,-70.81111145019531
26,26.0,0,C,2.8006420135498047,-96.44315338134766
26,26.0,1,C,2.748406410217285,-96.44315338134766
26,26.0,2,C,-3.0903825759887695,-96.44315338134766
26,26.0,3,C,-1.9671097993850708,-96.44315338134766
26,26.0,4,H,-2.7850234508514404,-96.44315338134766
26,26.0,5,H,5.342118263244629,-96.44315338134766
26,26.0,6,H,-2.615034818649292,-96.44315338134766
26,26.0,7,H,3.4387052059173584,-96.44315338134766
26,26.0,8,H,4.967302322387695,-96.44315338134766
26,26.0,9,H,-0.6064146757125854,-96.44315338134766
26,26.0,10,H,1.0873970985412598,-96.44315338134766
26,26.0,11,H,1.7909489870071411,-96.44315338134766
27,27.0,0,C,2.4185967445373535,-47.97286605834961
27,27.0,1,C,3.7204642295837402,-47.97286605834961
27,27.0,2,C,-0.5438188314437866,-47.97286605834961
27,27.0,3,C,-0.9729417562484741,-47.97286605834961
27,27.0,4,H,-0.789929986000061,-47.97286605834961
27,27.0,5,H,5.774587154388428,-47.97286605834961
27,27.0,6,H,-1.9509949684143066,-47.97286605834961
27,27.0,7,H,-0.9319847226142883,-47.97286605834961
27,27.0,8,H,3.7769696712493896,-47.97286605834961
27,27.0,9,H,1.5956424474716187,-47.97286605834961
27,27.0,10,H,-0.3727487623691559,-47.97286605834961
27,27.0,11,H,0.001414276659488678,-47.97286605834961
28,28.0,0,C,2.8545823097229004,-95.48027038574219
28,28.0,1,C,2.621676206588745,-95.48027038574219
28,28.0,2,C,-2.851693630218506,-95.48027038574219
28,28.0,3,C,-2.0268661975860596,-95.48027038574219
28,28.0,4,H,-2.6757023334503174,-95.48027038574219
28,28.0,5,H,5.278863430023193,-95.48027038574219
28,28.0,6,H,-2.6699514389038086,-95.48027038574219
28,28.0,7,H,3.3872992992401123,-95.48027038574219
28,28.0,8,H,4.933560371398926,-95.48027038574219
28,28.0,9,H,-0.5439351201057434,-95.48027038574219
28,28.0,10,H,1.0572881698608398,-95.48027038574219
28,28.0,11,H,1.7175140380859375,-95.48027038574219
29,29.0,0,C,2.3210935592651367,-51.73577117919922
29,29.0,1,C,3.960672378540039,-51.73577117919922
